text,term_true,cat_true,pol_true,analysis,term,cat,pol,seg
"– mercedes restaurant is so tasty , the service is undeniably awesome !","['SERVICE', 'FOOD']","['GENERAL', 'QUALITY']","['2', '2']","[{'category': 'Quality', 'aspect': 'Food', 'segment': 'mercedes restaurant is so tasty', 'sentiment': 'positive', 'review_id': 350}, {'category': 'General', 'aspect': 'Service', 'segment': 'the service is undeniably awesome', 'sentiment': 'positive', 'review_id': 350}]","['Food', 'Service']","['Quality', 'General']","[2, 2]","['mercedes restaurant is so tasty', 'the service is undeniably awesome']"
"the catering is out of this world , and raouls chicken vegetable soup rocks my world ! ! !","['FOOD', 'FOOD']","['QUALITY', 'QUALITY']","['2', '2']","[{'category': 'Quality', 'aspect': 'Catering', 'segment': 'the catering is out of this world', 'sentiment': 'positive', 'review_id': 351}, {'category': 'Quality', 'aspect': 'Soup', 'segment': 'raouls chicken vegetable soup rocks my world ! ! !', 'sentiment': 'positive', 'review_id': 351}]","['Catering', 'Soup']","['Quality', 'Quality']","[2, 2]","['the catering is out of this world', 'raouls chicken vegetable soup rocks my world ! ! !']"
"drinks are suberb , and i feel like i am in a third world country when i walk in the door .","['DRINKS', 'AMBIENCE']","['QUALITY', 'GENERAL']","['2', '2']","[{'category': 'Quality', 'aspect': 'Drinks', 'segment': 'drinks are suberb', 'sentiment': 'positive', 'review_id': 352}, {'category': 'General', 'aspect': 'Restaurant', 'segment': 'i feel like i am in a third world country when i walk in the door', 'sentiment': 'positive', 'review_id': 352}]","['Drinks', 'Restaurant']","['Quality', 'General']","[2, 2]","['drinks are suberb', 'i feel like i am in a third world country when i walk in the door']"
the presentation of snooze is excellent and it is one of those places that you feel more sophisticated just for being there ; but peel back the layers and you have an overpriced ihop with a high brow menu .,"['AMBIENCE', 'RESTAURANT', 'FOOD']","['GENERAL', 'PRICES', 'STYLE_OPTIONS']","['0', '0', '0']","[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'presentation of snooze is excellent', 'sentiment': 'positive', 'review_id': 353}, {'category': 'General', 'aspect': 'Restaurant', 'segment': 'you feel more sophisticated just for being there', 'sentiment': 'positive', 'review_id': 353}, {'category': 'Quality', 'aspect': 'Food', 'segment': 'overpriced ihop with a high brow menu', 'sentiment': 'negative', 'review_id': 353}]","['Restaurant', 'Restaurant', 'Food']","['General', 'General', 'Quality']","[2, 2, 0]","['presentation of snooze is excellent', 'you feel more sophisticated just for being there', 'overpriced ihop with a high brow menu']"
"to start off , approximately 8 - 10 oz of orange juice will cost you $ 3 .",['DRINKS'],['PRICES'],['0'],"[{'category': 'Prices', 'aspect': 'Drinks', 'segment': 'approximately 8 - 10 oz of orange juice will cost you $ 3', 'sentiment': 'negative', 'review_id': 354}]",['Drinks'],['Prices'],[0],['approximately 8 - 10 oz of orange juice will cost you $ 3']
"they serve it in a tall , skinny hour - glass shaped glass to disguise the fact that you a getting a small juice at the price of a half gallon in a supermarket .","['DRINKS', 'DRINKS']","['STYLE_OPTIONS', 'PRICES']","['0', '0']","[{'category': 'Quality', 'aspect': 'Drinks', 'segment': 'small juice at the price of a half gallon in a supermarket', 'sentiment': 'negative', 'review_id': 355}]",['Drinks'],['Quality'],[0],['small juice at the price of a half gallon in a supermarket']
i should have just asked for the check when i saw that ; but their menu was so unique that i continued .,['FOOD'],['STYLE_OPTIONS'],['2'],"[{'category': 'Prices', 'aspect': 'Restaurant', 'segment': 'i should have just asked for the check when i saw that', 'sentiment': 'negative', 'review_id': 356}, {'category': 'Style_Options', 'aspect': 'Food', 'segment': 'but their menu was so unique that i continued', 'sentiment': 'positive', 'review_id': 356}]","['Restaurant', 'Food']","['Prices', 'Style_Options']","[0, 2]","['i should have just asked for the check when i saw that', 'but their menu was so unique that i continued']"
the pancakes were certainly inventive but $ 8 . 50 for 3 - 6 ' ' pancakes ( one of them was more like 5 ' ' ) in the pancake flight ( sample of 3 different pancakes ) is well over - priced .,"['FOOD', 'FOOD']","['STYLE_OPTIONS', 'PRICES']","['2', '0']","[{'category': 'Quality', 'aspect': 'Food', 'segment': 'pancakes were certainly inventive', 'sentiment': 'positive', 'review_id': 357}, {'category': 'Prices', 'aspect': 'Food', 'segment': ""$ 8 . 50 for 3 - 6 ' ' pancakes ( one of them was more like 5 ' ' ) in the pancake flight ( sample of 3 different pancakes ) is well over - priced"", 'sentiment': 'negative', 'review_id': 357}]","['Food', 'Food']","['Quality', 'Prices']","[2, 0]","['pancakes were certainly inventive', ""$ 8 . 50 for 3 - 6 ' ' pancakes ( one of them was more like 5 ' ' ) in the pancake flight ( sample of 3 different pancakes ) is well over - priced""]"
the pancakes should be larger ( at least 8 ' ' ) to justify the expense even with the unique offerings .,"['FOOD', 'FOOD']","['STYLE_OPTIONS', 'PRICES']","['0', '0']","[{'category': 'Quality', 'aspect': 'Food', 'segment': 'the pancakes should be larger', 'sentiment': 'negative', 'review_id': 358}, {'category': 'Prices', 'aspect': 'Food', 'segment': 'to justify the expense', 'sentiment': 'negative', 'review_id': 358}]","['Food', 'Food']","['Quality', 'Prices']","[0, 0]","['the pancakes should be larger', 'to justify the expense']"
"on my meal i had to send back my eggs for a simple request of breaking the yokes before cooking , and would have had to send them back again if i had n ' t rejected the meal all together .","['FOOD', 'FOOD']","['QUALITY', 'QUALITY']","['0', '0']","[{'category': 'Quality', 'aspect': 'Food', 'segment': 'had to send back my eggs for a simple request of breaking the yokes before cooking', 'sentiment': 'negative', 'review_id': 359}, {'category': 'Quality', 'aspect': 'Food', 'segment': ""would have had to send them back again if i had n ' t rejected the meal all together"", 'sentiment': 'negative', 'review_id': 359}]","['Food', 'Food']","['Quality', 'Quality']","[0, 0]","['had to send back my eggs for a simple request of breaking the yokes before cooking', ""would have had to send them back again if i had n ' t rejected the meal all together""]"
i rejected it because in the process of attempting to fix the eggs they broke something else in the dish and i was too frustrated to continue .,['FOOD'],['QUALITY'],['0'],"[{'category': 'Quality', 'aspect': 'Food', 'segment': 'in the process of attempting to fix the eggs they broke something else in the dish', 'sentiment': 'negative', 'review_id': 360}, {'category': 'Quality', 'aspect': 'Food', 'segment': 'i was too frustrated to continue', 'sentiment': 'negative', 'review_id': 360}]","['Food', 'Food']","['Quality', 'Quality']","[0, 0]","['in the process of attempting to fix the eggs they broke something else in the dish', 'i was too frustrated to continue']"
"in the end our check came to $ 27 for 4 small pancakes , a breakfast burrito , an orange juice and an iced tea ( i had water ) .","['FOOD', 'FOOD', 'FOOD', 'DRINKS', 'DRINKS']","['STYLE_OPTIONS', 'PRICES', 'PRICES', 'PRICES', 'PRICES']","['0', '0', '0', '0', '0']","[{'category': 'Prices', 'aspect': 'Restaurant', 'segment': '$ 27 for 4 small pancakes , a breakfast burrito , an orange juice and an iced tea', 'sentiment': 'negative', 'review_id': 361}]",['Restaurant'],['Prices'],[0],"['$ 27 for 4 small pancakes , a breakfast burrito , an orange juice and an iced tea']"
much more than just a great view !,"['LOCATION', 'RESTAURANT']","['GENERAL', 'GENERAL']","['2', '2']","[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'much more than just a great view', 'sentiment': 'positive', 'review_id': 362}]",['Restaurant'],['General'],[2],['much more than just a great view']
– i am exceedingly pleased to report that my dinner at ray ' s boathouse last friday completely exceeded my expectations .,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': ""my dinner at ray ' s boathouse last friday completely exceeded my expectations"", 'sentiment': 'positive', 'review_id': 363}]",['Restaurant'],['General'],[2],"[""my dinner at ray ' s boathouse last friday completely exceeded my expectations""]"
"ray ' s is something of a seattle institution , but given its gorgeous sound views , i had suspected that the accolades were more due to the scenery than to the food and service .",['LOCATION'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': ""ray ' s is something of a seattle institution"", 'sentiment': 'neutral', 'review_id': 364}, {'category': 'General', 'aspect': 'Location', 'segment': 'gorgeous sound views', 'sentiment': 'positive', 'review_id': 364}, {'category': 'General', 'aspect': 'Food', 'segment': 'i had suspected that the accolades were more due to the scenery than to the food', 'sentiment': 'negative', 'review_id': 364}, {'category': 'General', 'aspect': 'Service', 'segment': 'i had suspected that the accolades were more due to the scenery than to the service', 'sentiment': 'negative', 'review_id': 364}]","['Restaurant', 'Location', 'Food', 'Service']","['General', 'General', 'General', 'General']","[1, 2, 0, 0]","[""ray ' s is something of a seattle institution"", 'gorgeous sound views', 'i had suspected that the accolades were more due to the scenery than to the food', 'i had suspected that the accolades were more due to the scenery than to the service']"
imagine my happy surprise upon finding that the views are only the third - best thing about ray ' s !,"['LOCATION', 'RESTAURANT']","['GENERAL', 'GENERAL']","['2', '2']","[{'category': 'General', 'aspect': 'Views', 'segment': 'the views are only the third - best thing', 'sentiment': 'neutral', 'review_id': 365}]",['Views'],['General'],[1],['the views are only the third - best thing']
"to start things off , our lovely server brooke was quickly on hand to take my drink order .","['SERVICE', 'SERVICE']","['GENERAL', 'GENERAL']","['2', '2']","[{'category': 'General', 'aspect': 'Service', 'segment': 'lovely server brooke was quickly on hand', 'sentiment': 'positive', 'review_id': 366}]",['Service'],['General'],[2],['lovely server brooke was quickly on hand']
"my party of two was feeling particularly ambitious , and we splurged on the shilshole sampler . . . a beautiful assortment of enormous white gulf prawns , smoked albacore tuna , ray ' s fantastic manila clams seasoned with dill , scallops in a tasty soy dressing , and a tiny pile of dungeness crab atop a sublime butter sauce .","['FOOD', 'FOOD', 'FOOD', 'FOOD']","['STYLE_OPTIONS', 'QUALITY', 'QUALITY', 'QUALITY']","['2', '2', '2', '2']","[{'category': 'Quality', 'aspect': 'Food', 'segment': 'enormous white gulf prawns', 'sentiment': 'positive', 'review_id': 367}, {'category': 'Quality', 'aspect': 'Food', 'segment': 'smoked albacore tuna', 'sentiment': 'positive', 'review_id': 367}, {'category': 'Quality', 'aspect': 'Food', 'segment': ""ray ' s fantastic manila clams seasoned with dill"", 'sentiment': 'positive', 'review_id': 367}, {'category': 'Quality', 'aspect': 'Food', 'segment': 'scallops in a tasty soy dressing', 'sentiment': 'positive', 'review_id': 367}, {'category': 'Quality', 'aspect': 'Food', 'segment': 'tiny pile of dungeness crab atop a sublime butter sauce', 'sentiment': 'positive', 'review_id': 367}]","['Food', 'Food', 'Food', 'Food', 'Food']","['Quality', 'Quality', 'Quality', 'Quality', 'Quality']","[2, 2, 2, 2, 2]","['enormous white gulf prawns', 'smoked albacore tuna', ""ray ' s fantastic manila clams seasoned with dill"", 'scallops in a tasty soy dressing', 'tiny pile of dungeness crab atop a sublime butter sauce']"
"for my entr & eacute ; e , i completely enjoyed the seared alaskan sea scallops complemented by chard , artichoke hearts , fennel , and pecorino toscano .","['FOOD', 'FOOD']","['QUALITY', 'STYLE_OPTIONS']","['2', '2']","[{'category': 'Quality', 'aspect': 'Food', 'segment': 'i completely enjoyed the seared alaskan sea scallops', 'sentiment': 'positive', 'review_id': 368}, {'category': 'Quality', 'aspect': 'Food', 'segment': 'complemented by chard , artichoke hearts , fennel , and pecorino toscano', 'sentiment': 'positive', 'review_id': 368}]","['Food', 'Food']","['Quality', 'Quality']","[2, 2]","['i completely enjoyed the seared alaskan sea scallops', 'complemented by chard , artichoke hearts , fennel , and pecorino toscano']"
the scallops are apparently cooked in a black olive butter which really makes them unique ( not to mention tasty ) .,"['FOOD', 'FOOD']","['QUALITY', 'STYLE_OPTIONS']","['2', '2']","[{'category': 'Quality', 'aspect': 'Food', 'segment': 'the scallops are apparently cooked in a black olive butter which really makes them unique', 'sentiment': 'positive', 'review_id': 369}, {'category': 'Quality', 'aspect': 'Food', 'segment': 'tasty', 'sentiment': 'positive', 'review_id': 369}]","['Food', 'Food']","['Quality', 'Quality']","[2, 2]","['the scallops are apparently cooked in a black olive butter which really makes them unique', 'tasty']"
my friend enjoyed the grilled alaskan king salmon with delectable creamed washington russet potatoes and crisp green beans .,"['FOOD', 'FOOD', 'FOOD']","['QUALITY', 'QUALITY', 'QUALITY']","['2', '2', '2']","[{'category': 'Quality', 'aspect': 'Food', 'segment': 'grilled alaskan king salmon with delectable creamed washington russet potatoes and crisp green beans', 'sentiment': 'positive', 'review_id': 370}]",['Food'],['Quality'],[2],['grilled alaskan king salmon with delectable creamed washington russet potatoes and crisp green beans']
"i had a taste of all three items on her plate , and they were superb .",['FOOD'],['QUALITY'],['2'],"[{'category': 'Quality', 'aspect': 'Food', 'segment': 'i had a taste of all three items on her plate , and they were superb', 'sentiment': 'positive', 'review_id': 371}]",['Food'],['Quality'],[2],"['i had a taste of all three items on her plate , and they were superb']"
"our server continued to be attentive throughout the night , but i did remain puzzled by one issue : who thinks that ray ' s is an appropriate place to take young children for dinner ?","['SERVICE', 'RESTAURANT']","['GENERAL', 'MISCELLANEOUS']","['2', '1']","[{'category': 'General', 'aspect': 'Service', 'segment': 'our server continued to be attentive throughout the night', 'sentiment': 'positive', 'review_id': 372}, {'category': 'General', 'aspect': 'Restaurant', 'segment': ""i did remain puzzled by one issue : who thinks that ray ' s is an appropriate place to take young children for dinner ?"", 'sentiment': 'negative', 'review_id': 372}]","['Service', 'Restaurant']","['General', 'General']","[2, 0]","['our server continued to be attentive throughout the night', ""i did remain puzzled by one issue : who thinks that ray ' s is an appropriate place to take young children for dinner ?""]"
